1638125743 21 39 34 15 11 5 7 2
1638135179 22 39 34 15 11 5 7 2
1638208238 23 39 34 15 11 5 7 2
1638620087 24 39 34 15 11 5 7 2
1638620323 25 39 34 15 11 5 7 2
1638631357 26 39 34 15 11 5 7 2
1638631381 27 39 34 15 11 5 7 2
1638632706 28 39 34 15 11 5 7 2
1639470051 29 39 34 15 11 5 7 2
1639470122 30 39 34 15 11 5 7 2
1639470270 31 39 34 15 11 5 7 2
1639923936 32 39 34 15 11 5 7 2
1639927767 33 39 34 15 11 5 7 2
1639994938 34 39 34 15 11 5 7 2
1640025772 35 39 34 15 11 5 7 2
1640076768 35 39 34 15 11 6 7 2
1640076912 36 39 34 15 11 6 7 2
1640076961 37 39 34 15 11 6 7 2
1640101313 38 39 34 15 11 6 7 2
1640103284 39 39 34 15 11 6 7 2
1640103324 40 39 34 15 11 6 7 2
1640103484 41 39 34 15 11 6 7 2
1640103563 42 39 34 15 11 6 7 2
1640103696 43 39 34 15 11 6 7 2
1640103722 43 39 34 15 11 7 7 2
1640622136 44 39 34 15 11 7 7 2
1640622161 44 39 34 15 11 8 7 2
1642455789 45 39 34 15 11 8 7 2
1642975670 46 39 34 15 11 8 7 2
1643058986 47 39 34 15 11 8 7 2
1643195517 48 39 34 15 11 8 7 2
1643209074 49 39 34 15 11 8 7 2
1643210969 50 39 34 15 11 8 7 2
1643229714 51 39 34 15 11 8 7 2
1643304655 51 39 34 15 11 9 7 2
