1557534691 0 0 820 0 0 0 0 0
1557537000 0 0 847 0 0 0 0 0
1560038281 0 0 1424 0 0 0 0 0
1561728811 0 0 1613 0 0 0 0 0
1561741152 0 0 1679 0 0 0 0 0
1562771254 0 0 1679 0 0 0 5 0
1562871674 0 0 1714 0 0 0 5 0
1565359237 0 0 1898 0 0 0 5 0
1565461894 0 0 49431 0 0 0 5 0
1565464531 0 0 49446 0 0 0 5 0
1565464856 0 0 49449 0 0 0 5 0
1565616577 0 0 49544 0 0 0 5 0
1565631275 0 0 50084 0 0 0 5 0
1565634700 0 0 50100 0 0 0 5 0
1566146834 0 0 50276 0 0 0 5 0
1566150404 0 0 50278 0 0 0 5 0
1566226681 0 0 50284 0 0 0 5 0
1566247661 0 0 50428 0 0 0 5 0
1566590209 0 0 84425 0 0 0 5 0
1566591802 0 0 84430 0 0 0 5 0
1566592130 0 0 84431 0 0 0 5 0
1566592516 0 0 84434 0 0 0 5 0
1566601521 0 0 84513 0 0 0 5 0
1566602742 0 0 84514 0 0 0 5 0
1566602877 0 0 84515 0 0 0 5 0
1567185831 0 0 84522 0 0 0 5 0
1567251112 0 0 84554 0 0 0 5 0
1567254720 0 0 84979 0 0 0 5 0
1567255545 0 0 84986 0 0 0 5 0
1567255928 0 0 84988 0 0 0 5 0
1567461581 0 0 85126 0 0 0 5 0
1569263437 0 0 85129 0 0 0 5 0
1571866219 0 0 85130 0 0 0 5 0
1572000083 0 0 85135 0 0 0 5 0
1572021635 0 0 85142 0 0 0 5 0
1573027740 0 0 85142 0 0 0 5 14
1573027752 0 0 85142 0 0 0 5 14
1573029208 0 4 85142 0 0 0 5 14
1573572754 0 262 85142 0 0 0 5 14
1573572853 0 264 85142 0 0 0 5 14
1573989669 0 444 85142 0 0 0 5 14
1574101257 0 452 85142 0 0 0 5 14
1574239288 0 566 85142 0 0 0 5 14
1574879805 0 709 85142 0 0 0 5 14
1576352491 0 1261 85142 0 0 0 5 14
1578951972 0 1367 85142 0 0 0 5 14
1578953939 0 1370 85142 0 0 0 5 14
1579013097 0 1403 85142 0 0 0 5 14
1579013628 0 1408 85142 0 0 0 5 14
1579037886 0 1481 85142 0 0 0 5 14
1579520214 0 1544 85142 0 0 0 5 14
1579552615 0 1697 85142 0 0 0 5 14
1579623830 0 1697 85142 0 0 0 5 14
1579627111 0 1699 85142 0 0 0 5 14
1579627292 0 1699 85142 0 0 0 5 14
1580036145 0 2812 85142 0 0 0 5 14
1580221132 0 2812 85142 0 0 0 5 14
1580940438 0 3462 85142 0 0 0 5 14
1581194810 0 3462 85142 0 0 0 5 14
1581202461 0 3472 85142 0 0 0 5 14
1581202670 0 3472 85142 0 0 0 5 14
1581202700 0 3472 85142 0 0 0 5 14
1581415362 0 3510 85142 0 0 0 5 14
1581415779 0 3510 85142 0 0 0 5 14
1581417614 0 3515 85142 0 0 0 5 14
1581419296 0 3562 85142 0 0 0 5 14
1581420380 0 3562 85142 0 0 0 5 14
1582107208 0 3562 85142 0 0 0 9 14
1583137260 0 3566 85142 0 0 0 9 14
1583224725 0 3568 85142 0 0 0 9 14
1583227554 0 3571 85142 0 0 0 9 14
1583228099 0 3572 85142 0 0 0 9 14
1583314405 0 3595 85142 0 0 0 9 14
1583407536 0 3628 85142 0 0 0 9 14
1583580426 0 3665 85142 0 0 0 9 14
1583863024 0 3727 85142 0 0 0 9 14
1583863063 0 3727 85142 0 0 0 9 14
1583925017 0 3728 85142 0 0 0 9 14
1583925058 0 3728 85142 0 0 0 9 14
1584972212 0 3732 85142 0 0 0 9 14
1585047935 0 3734 85142 0 0 0 9 14
1585050964 0 3735 85142 0 0 0 9 14
1585051066 0 3740 85142 0 0 0 9 14
1585051105 0 3741 85142 0 0 0 9 14
1585051175 0 3741 85142 0 0 0 9 14
